***********
Debug -- (Offset Calibration)
***********
-229.60	-624.25	-334.17
-230.96	-625.62	-332.91
-233.68	-624.25	-331.66
-237.75	-622.87	-332.91
-240.47	-622.87	-331.66
-244.54	-621.50	-332.91
-247.26	-622.87	-332.91
-252.70	-620.13	-331.66
-254.05	-620.13	-332.91
-258.13	-618.76	-331.66
-260.85	-618.76	-331.66
-263.56	-618.76	-331.66
-266.28	-618.76	-332.91
-270.36	-617.39	-331.66
-271.72	-617.39	-331.66
-273.08	-617.39	-331.66
-275.79	-617.39	-331.66
-277.15	-616.01	-331.66
-279.87	-614.64	-331.66
-281.23	-613.27	-331.66
-282.59	-613.27	-332.91
-285.30	-610.53	-331.66
-290.74	-609.15	-331.66
-293.45	-607.78	-332.91
-297.53	-609.15	-331.66
-300.25	-606.41	-330.41
-302.96	-605.04	-330.41
-305.68	-603.67	-331.66
-308.40	-600.92	-331.66
-312.47	-599.55	-331.66
-316.55	-598.18	-331.66
-319.27	-595.43	-331.66
-321.98	-594.06	-331.66
-324.70	-591.32	-331.66
-327.42	-589.95	-331.66
-330.14	-587.20	-331.66
-331.49	-585.83	-331.66
-332.85	-585.83	-330.41
-335.57	-583.09	-331.66
-336.93	-583.09	-331.66
-336.93	-581.72	-331.66
-341.00	-580.34	-330.41
-339.65	-580.34	-331.66
-341.00	-578.97	-331.66
-341.00	-578.97	-331.66
-342.36	-577.60	-331.66
-342.36	-577.60	-330.41
-341.00	-577.60	-331.66
-342.36	-578.97	-332.91
-342.36	-577.60	-331.66
-342.36	-578.97	-332.91
-342.36	-578.97	-331.66
-341.00	-578.97	-331.66
-342.36	-578.97	-331.66
-342.36	-578.97	-331.66
-341.00	-577.60	-330.41
-341.00	-578.97	-330.41
-341.00	-580.34	-330.41
-341.00	-577.60	-330.41
-341.00	-577.60	-331.66
-342.36	-577.60	-331.66
-342.36	-578.97	-331.66
-342.36	-578.97	-331.66
-341.00	-577.60	-331.66
-342.36	-577.60	-331.66
-342.36	-577.60	-331.66
-342.36	-577.60	-331.66
-342.36	-578.97	-331.66
-342.36	-578.97	-330.41
-341.00	-577.60	-331.66
-341.00	-578.97	-330.41
-342.36	-578.97	-331.66
-342.36	-577.60	-330.41
-342.36	-577.60	-330.41
-341.00	-577.60	-330.41
-342.36	-577.60	-330.41
-342.36	-578.97	-331.66
-341.00	-577.60	-331.66
-342.36	-577.60	-330.41
-341.00	-577.60	-330.41
-341.00	-578.97	-331.66
-342.36	-578.97	-331.66
-341.00	-580.34	-331.66
-341.00	-578.97	-331.66
-341.00	-578.97	-331.66
-341.00	-578.97	-330.41
-339.65	-577.60	-332.91
-342.36	-578.97	-331.66
-342.36	-578.97	-330.41
-342.36	-577.60	-331.66
-339.65	-578.97	-330.41
-342.36	-578.97	-331.66
-342.36	-578.97	-331.66
-342.36	-578.97	-332.91
-342.36	-577.60	-330.41
-341.00	-578.97	-330.41
-341.00	-578.97	-330.41
-341.00	-577.60	-331.66
-342.36	-577.60	-330.41
-342.36	-577.60	-330.41
-342.36	-578.97	-331.66
-341.00	-577.60	-330.41
-342.36	-578.97	-330.41
-342.36	-578.97	-331.66
-342.36	-577.60	-331.66
-342.36	-577.60	-330.41
-345.08	-576.23	-331.66
-346.44	-574.86	-330.41
-350.51	-570.74	-330.41
-350.51	-569.37	-331.66
-354.59	-566.62	-330.41
-355.95	-562.51	-330.41
-358.67	-561.14	-330.41
-361.38	-557.02	-329.16
-364.10	-555.65	-330.41
-365.46	-551.53	-330.41
-369.53	-547.42	-331.66
-372.25	-543.30	-330.41
-374.97	-539.18	-330.41
-376.33	-536.44	-330.41
-379.04	-532.32	-330.41
-381.76	-528.21	-330.41
-384.48	-524.09	-329.16
-385.84	-521.35	-330.41
-388.55	-517.23	-330.41
-388.55	-515.86	-330.41
-388.55	-514.49	-330.41
-388.55	-514.49	-331.66
-389.91	-514.49	-330.41
-388.55	-513.12	-329.16
-389.91	-511.74	-330.41
-388.55	-513.12	-330.41
-389.91	-510.37	-329.16
-391.27	-513.12	-330.41
-388.55	-511.74	-330.41
-389.91	-513.12	-329.16
-391.27	-513.12	-330.41
-388.55	-511.74	-330.41
-388.55	-513.12	-330.41
-388.55	-513.12	-330.41
-388.55	-513.12	-330.41
-389.91	-511.74	-330.41
-389.91	-511.74	-330.41
-389.91	-513.12	-330.41
-389.91	-513.12	-330.41
-389.91	-514.49	-329.16
-389.91	-513.12	-330.41
-389.91	-511.74	-330.41
-388.55	-511.74	-330.41
-388.55	-514.49	-330.41
-388.55	-513.12	-330.41
-389.91	-513.12	-330.41
-391.27	-513.12	-330.41
-389.91	-513.12	-330.41
-389.91	-511.74	-330.41
-389.91	-513.12	-330.41
-388.55	-513.12	-331.66
-388.55	-511.74	-330.41
-389.91	-511.74	-330.41
-391.27	-513.12	-330.41
-388.55	-513.12	-329.16
-389.91	-511.74	-331.66
-389.91	-513.12	-330.41
-389.91	-513.12	-330.41
-389.91	-513.12	-330.41
-388.55	-514.49	-330.41
-389.91	-513.12	-330.41
-391.27	-513.12	-330.41
-389.91	-513.12	-330.41
-388.55	-513.12	-330.41
-389.91	-511.74	-330.41
-391.27	-509.00	-330.41
-392.63	-507.63	-330.41
-391.27	-507.63	-330.41
-392.63	-503.51	-330.41
-393.99	-500.77	-329.16
-395.35	-498.03	-330.41
-396.71	-493.91	-330.41
-398.06	-489.79	-329.16
-399.42	-488.42	-330.41
-402.14	-481.56	-330.41
-400.78	-478.82	-330.41
-403.50	-474.70	-329.16
-403.50	-469.21	-330.41
-404.86	-465.10	-330.41
-404.86	-460.98	-329.16
-406.22	-456.87	-330.41
-404.86	-455.49	-330.41
-407.57	-450.01	-330.41
-406.22	-447.26	-330.41
-406.22	-444.52	-330.41
-407.57	-441.77	-330.41
-407.57	-437.66	-330.41
-407.57	-434.91	-330.41
-407.57	-430.80	-330.41
-407.57	-429.43	-330.41
-407.57	-426.68	-331.66
-407.57	-423.94	-329.16
-407.57	-421.19	-330.41
-407.57	-419.82	-331.66
-406.22	-417.08	-331.66
-407.57	-412.96	-331.66
-406.22	-411.59	-331.66
-407.57	-410.22	-331.66
-406.22	-404.73	-330.41
-407.57	-403.36	-330.41
-406.22	-400.62	-331.66
-404.86	-396.50	-330.41
-406.22	-393.76	-331.66
-404.86	-391.01	-331.66
-404.86	-388.27	-331.66
-403.50	-385.52	-331.66
-402.14	-384.15	-331.66
-402.14	-380.04	-332.91
-400.78	-378.66	-331.66
-400.78	-375.92	-332.91
-400.78	-373.18	-331.66
-399.42	-370.43	-331.66
-399.42	-367.69	-331.66
-396.71	-363.57	-331.66
-395.35	-360.83	-332.91
-395.35	-355.34	-331.66
-393.99	-351.22	-332.91
-391.27	-348.48	-332.91
-388.55	-342.99	-332.91
-388.55	-340.25	-332.91
-387.20	-338.88	-334.17
-385.84	-336.13	-332.91
-385.84	-336.13	-331.66
-384.48	-336.13	-332.91
-384.48	-337.50	-332.91
-384.48	-336.13	-332.91
-384.48	-336.13	-332.91
-384.48	-336.13	-332.91
-385.84	-336.13	-331.66
-384.48	-334.76	-332.91
-385.84	-336.13	-332.91
-384.48	-336.13	-332.91
-384.48	-336.13	-332.91
-385.84	-334.76	-332.91
-384.48	-337.50	-332.91
-384.48	-336.13	-332.91
-385.84	-336.13	-332.91
-385.84	-334.76	-332.91
-385.84	-336.13	-332.91
-385.84	-334.76	-332.91
-385.84	-336.13	-332.91
-385.84	-336.13	-332.91
-385.84	-336.13	-332.91
-384.48	-336.13	-332.91
-385.84	-336.13	-332.91
-387.20	-336.13	-332.91
-385.84	-337.50	-332.91
-384.48	-336.13	-332.91
-384.48	-336.13	-331.66
-384.48	-334.76	-332.91
-384.48	-334.76	-332.91
-384.48	-336.13	-332.91
-384.48	-334.76	-334.17
-383.12	-333.39	-332.91
-381.76	-333.39	-332.91
-381.76	-332.02	-332.91
-380.40	-329.27	-332.91
-380.40	-326.53	-332.91
-379.04	-323.78	-334.17
-374.97	-321.04	-334.17
-374.97	-319.67	-334.17
-373.61	-315.55	-334.17
-370.89	-314.18	-334.17
-369.53	-311.44	-334.17
-368.18	-307.32	-335.42
-365.46	-305.95	-334.17
-362.74	-303.21	-334.17
-361.38	-300.46	-335.42
-357.31	-296.35	-334.17
-355.95	-293.60	-334.17
-353.23	-292.23	-335.42
-350.51	-286.74	-334.17
-347.80	-286.74	-335.42
-346.44	-284.00	-335.42
-345.08	-282.63	-335.42
-341.00	-279.88	-334.17
-339.65	-278.51	-335.42
-338.29	-278.51	-336.67
-334.21	-275.77	-335.42
-332.85	-274.39	-336.67
-330.14	-273.02	-336.67
-328.78	-270.28	-335.42
-326.06	-268.91	-336.67
-321.98	-266.16	-336.67
-317.91	-263.42	-336.67
-313.83	-262.05	-337.92
-309.76	-260.67	-336.67
-308.40	-259.30	-337.92
-304.32	-256.56	-336.67
-302.96	-255.19	-337.92
-298.89	-256.56	-337.92
-296.17	-252.44	-337.92
-293.45	-252.44	-336.67
-290.74	-251.07	-336.67
-288.02	-251.07	-339.17
-286.66	-249.70	-337.92
-282.59	-248.33	-339.17
-281.23	-246.95	-339.17
-277.15	-246.95	-339.17
-273.08	-245.58	-337.92
-269.00	-246.95	-339.17
-263.56	-244.21	-337.92
-258.13	-241.47	-337.92
-252.70	-241.47	-339.17
-248.62	-242.84	-339.17
-244.54	-242.84	-339.17
-240.47	-241.47	-340.42
-236.39	-241.47	-340.42
-229.60	-241.47	-340.42
-225.52	-240.09	-340.42
-222.81	-242.84	-339.17
-218.73	-241.47	-340.42
-214.66	-241.47	-340.42
-209.22	-242.84	-340.42
-205.15	-244.21	-340.42
-201.07	-244.21	-340.42
-198.35	-244.21	-339.17
-194.28	-244.21	-341.67
-191.56	-244.21	-341.67
-188.84	-245.58	-340.42
-184.77	-246.95	-340.42
-182.05	-248.33	-340.42
-176.62	-248.33	-340.42
-173.90	-251.07	-340.42
-169.82	-251.07	-341.67
-165.75	-252.44	-340.42
-161.67	-253.81	-340.42
-158.95	-256.56	-342.93
-153.52	-256.56	-341.67
-149.44	-260.67	-341.67
-142.65	-263.42	-342.93
-138.58	-268.91	-340.42
-131.78	-271.65	-341.67
-126.35	-275.77	-341.67
-122.27	-278.51	-342.93
-119.56	-278.51	-342.93
-116.84	-281.25	-342.93
-115.48	-285.37	-342.93
-111.40	-288.11	-341.67
-107.33	-289.49	-342.93
-104.61	-293.60	-342.93
-101.89	-296.35	-342.93
-96.46	-300.46	-342.93
-93.74	-304.58	-342.93
-89.67	-307.32	-342.93
-86.95	-312.81	-342.93
-85.59	-315.55	-342.93
-81.51	-319.67	-342.93
-78.80	-323.78	-344.18
-76.08	-326.53	-342.93
-74.72	-330.64	-342.93
-72.00	-334.76	-342.93
-69.29	-341.62	-342.93
-66.57	-345.74	-342.93
-62.49	-352.60	-342.93
-61.14	-355.34	-342.93
-58.42	-362.20	-342.93
-57.06	-366.32	-342.93
-54.34	-369.06	-341.67
-54.34	-374.55	-344.18
-52.98	-377.29	-344.18
-50.27	-381.41	-342.93
-47.55	-385.52	-342.93
-50.27	-389.64	-341.67
-47.55	-393.76	-342.93
-46.19	-397.87	-341.67
-47.55	-401.99	-342.93
-44.83	-404.73	-342.93
-44.83	-408.85	-341.67
-44.83	-412.96	-341.67
-43.47	-412.96	-342.93
-43.47	-414.33	-341.67
-44.83	-415.71	-342.93
-44.83	-415.71	-342.93
-43.47	-417.08	-341.67
-43.47	-415.71	-342.93
-43.47	-418.45	-341.67
-43.47	-417.08	-342.93
-44.83	-417.08	-341.67
-43.47	-417.08	-341.67
-43.47	-417.08	-342.93
-44.83	-417.08	-341.67
-43.47	-417.08	-341.67
-43.47	-417.08	-342.93
-43.47	-417.08	-341.67
-43.47	-415.71	-342.93
-44.83	-417.08	-342.93
-43.47	-415.71	-342.93
-43.47	-417.08	-342.93
-43.47	-417.08	-341.67
-43.47	-415.71	-341.67
-43.47	-417.08	-342.93
-42.12	-417.08	-342.93
-42.12	-417.08	-341.67
-43.47	-417.08	-341.67
-43.47	-417.08	-342.93
-43.47	-417.08	-342.93
-43.47	-415.71	-341.67
-43.47	-417.08	-342.93
-43.47	-417.08	-342.93
-43.47	-417.08	-342.93
-43.47	-417.08	-342.93
-43.47	-417.08	-342.93
-43.47	-415.71	-341.67
-43.47	-417.08	-341.67
-43.47	-417.08	-341.67
-43.47	-417.08	-341.67
-44.83	-415.71	-341.67
-43.47	-415.71	-344.18
-43.47	-415.71	-342.93
-43.47	-415.71	-341.67
-43.47	-415.71	-342.93
-44.83	-417.08	-341.67
-43.47	-417.08	-342.93
-43.47	-415.71	-341.67
-43.47	-417.08	-342.93
-44.83	-417.08	-341.67
-43.47	-418.45	-341.67
-43.47	-419.82	-341.67
-43.47	-419.82	-342.93
-43.47	-421.19	-341.67
-42.12	-423.94	-341.67
-43.47	-425.31	-342.93
-42.12	-426.68	-342.93
-42.12	-429.43	-341.67
-42.12	-433.54	-340.42
-42.12	-437.66	-341.67
-42.12	-441.77	-341.67
-42.12	-447.26	-341.67
-42.12	-452.75	-340.42
-40.76	-456.87	-341.67
-43.47	-459.61	-341.67
-43.47	-466.47	-342.93
-43.47	-467.84	-341.67
-44.83	-470.59	-340.42
-43.47	-473.33	-340.42
-44.83	-474.70	-340.42
-44.83	-478.82	-340.42
-46.19	-481.56	-340.42
-47.55	-484.31	-340.42
-47.55	-487.05	-339.17
-48.91	-489.79	-341.67
-50.27	-493.91	-340.42
-51.63	-496.65	-340.42
-51.63	-500.77	-340.42
-52.98	-504.88	-340.42
-54.34	-509.00	-340.42
-57.06	-511.74	-339.17
-57.06	-514.49	-340.42
-58.42	-518.60	-340.42
-61.14	-521.35	-340.42
-61.14	-524.09	-340.42
-62.49	-526.84	-339.17
-63.85	-529.58	-340.42
-65.21	-532.32	-337.92
-67.93	-535.07	-339.17
-69.29	-540.56	-339.17
-70.65	-543.30	-337.92
-73.36	-546.04	-337.92
-74.72	-548.79	-337.92
-78.80	-552.90	-337.92
-81.51	-557.02	-337.92
-82.87	-559.76	-337.92
-85.59	-561.14	-337.92
-86.95	-563.88	-337.92
-89.67	-566.62	-337.92
-92.38	-569.37	-337.92
-95.10	-572.11	-336.67
-97.82	-573.48	-336.67
-100.54	-576.23	-337.92
-103.25	-578.97	-336.67
-105.97	-580.34	-337.92
-108.69	-581.72	-335.42
-110.05	-585.83	-337.92
-111.40	-585.83	-336.67
-114.12	-587.20	-336.67
-116.84	-591.32	-336.67
-120.91	-591.32	-335.42
-123.63	-592.69	-335.42
-126.35	-596.81	-335.42
-129.07	-598.18	-335.42
-131.78	-600.92	-336.67
-137.22	-603.67	-335.42
-144.01	-605.04	-335.42
-148.09	-607.78	-335.42
-153.52	-609.15	-335.42
-157.60	-611.90	-334.17
-163.03	-613.27	-334.17
-165.75	-614.64	-335.42
-171.18	-616.01	-334.17
-175.26	-616.01	-334.17
-179.33	-618.76	-334.17
-184.77	-620.13	-335.42
-188.84	-620.13	-334.17
-194.28	-621.50	-334.17
-199.71	-621.50	-332.91
-203.79	-621.50	-332.91
-207.86	-621.50	-332.91
-213.30	-621.50	-331.66
-218.73	-622.87	-332.91
-220.09	-622.87	-331.66
-224.17	-622.87	-331.66
-229.60	-621.50	-331.66
-233.68	-620.13	-331.66
-237.75	-621.50	-331.66
-241.83	-620.13	-331.66
-247.26	-618.76	-331.66
-251.34	-618.76	-331.66
-256.77	-617.39	-331.66
-259.49	-617.39	-331.66
-263.56	-616.01	-330.41
-269.00	-613.27	-330.41
-273.08	-611.90	-331.66
-277.15	-610.53	-330.41
-281.23	-609.15	-330.41
-285.30	-607.78	-330.41
-290.74	-606.41	-330.41
-294.81	-606.41	-330.41
-297.53	-603.67	-331.66
-300.25	-602.29	-330.41
-302.96	-600.92	-330.41
-307.04	-599.55	-330.41
-309.76	-596.81	-330.41
-312.47	-595.43	-330.41
-316.55	-594.06	-330.41
-317.91	-591.32	-329.16
-321.98	-589.95	-330.41
-323.34	-589.95	-330.41
-326.06	-585.83	-330.41
-330.14	-584.46	-329.16
-332.85	-583.09	-329.16
-334.21	-578.97	-329.16
-336.93	-577.60	-330.41
-339.65	-576.23	-329.16
-342.36	-572.11	-330.41
-345.08	-570.74	-329.16
-347.80	-568.00	-329.16
-347.80	-566.62	-329.16
-350.51	-565.25	-329.16
-350.51	-565.25	-329.16
-350.51	-565.25	-327.91
-351.87	-566.62	-330.41
-351.87	-566.62	-329.16
-351.87	-563.88	-329.16
-351.87	-566.62	-329.16
-350.51	-566.62	-327.91
-350.51	-566.62	-329.16
-351.87	-565.25	-329.16
-350.51	-565.25	-329.16
-350.51	-565.25	-330.41
-350.51	-566.62	-329.16
-351.87	-565.25	-330.41
-351.87	-565.25	-329.16
-349.16	-565.25	-329.16
-350.51	-565.25	-329.16
-351.87	-565.25	-329.16
-350.51	-565.25	-329.16
-351.87	-565.25	-329.16
-351.87	-566.62	-329.16
-351.87	-563.88	-329.16
-350.51	-566.62	-329.16
-350.51	-565.25	-329.16
-350.51	-565.25	-330.41
-351.87	-565.25	-329.16
-350.51	-565.25	-329.16
-350.51	-565.25	-329.16
-351.87	-565.25	-329.16
-351.87	-565.25	-330.41
-349.16	-565.25	-330.41
-351.87	-565.25	-329.16
-350.51	-563.88	-329.16
-350.51	-566.62	-329.16
-350.51	-565.25	-327.91
-350.51	-565.25	-330.41
-351.87	-565.25	-329.16
-351.87	-566.62	-327.91
-350.51	-565.25	-330.41
-350.51	-566.62	-329.16
-350.51	-565.25	-329.16
-350.51	-565.25	-330.41
-351.87	-565.25	-330.41
-351.87	-565.25	-329.16
-350.51	-565.25	-330.41
-351.87	-563.88	-329.16
-350.51	-565.25	-329.16
-351.87	-565.25	-329.16
-351.87	-563.88	-329.16
-351.87	-566.62	-329.16
-349.16	-565.25	-330.41
-350.51	-565.25	-329.16
-353.23	-565.25	-329.16
-353.23	-565.25	-329.16
-351.87	-563.88	-329.16
-351.87	-563.88	-329.16
-353.23	-561.14	-329.16
-354.59	-561.14	-329.16
-355.95	-559.76	-330.41
-358.67	-558.39	-329.16
-358.67	-555.65	-329.16
-361.38	-554.28	-327.91
-362.74	-552.90	-329.16
-364.10	-550.16	-329.16
-366.82	-546.04	-329.16
-368.18	-541.93	-327.91
-372.25	-541.93	-329.16
-374.97	-536.44	-329.16
-376.33	-535.07	-327.91
-379.04	-530.95	-329.16
-380.40	-526.84	-329.16
-381.76	-522.72	-330.41
-383.12	-519.98	-330.41
-385.84	-515.86	-329.16
-387.20	-511.74	-329.16
-391.27	-507.63	-329.16
-391.27	-503.51	-329.16
-393.99	-500.77	-330.41
-393.99	-496.65	-330.41
-395.35	-493.91	-327.91
-396.71	-489.79	-329.16
-398.06	-485.68	-329.16
-398.06	-482.93	-329.16
-399.42	-480.19	-329.16
-399.42	-477.45	-327.91
-402.14	-474.70	-329.16
-402.14	-470.59	-329.16
-403.50	-467.84	-329.16
-403.50	-465.10	-329.16
-404.86	-460.98	-329.16
-404.86	-458.24	-330.41
-406.22	-454.12	-329.16
-406.22	-448.63	-329.16
-406.22	-444.52	-329.16
-407.57	-440.40	-327.91
-408.93	-436.29	-329.16
-407.57	-430.80	-329.16
-408.93	-429.43	-330.41
-408.93	-425.31	-329.16
-408.93	-422.57	-329.16
-407.57	-418.45	-330.41
-408.93	-414.33	-330.41
-410.29	-410.22	-329.16
-408.93	-406.10	-330.41
-408.93	-401.99	-330.41
-408.93	-399.24	-330.41
-407.57	-396.50	-330.41
-407.57	-389.64	-330.41
-406.22	-384.15	-330.41
-407.57	-380.04	-331.66
-404.86	-377.29	-331.66
-404.86	-371.80	-330.41
-404.86	-369.06	-331.66
-403.50	-364.94	-331.66
-402.14	-362.20	-331.66
-400.78	-359.46	-331.66
-400.78	-356.71	-331.66
-399.42	-352.60	-332.91
-396.71	-349.85	-331.66
-396.71	-342.99	-331.66
-392.63	-338.88	-332.91
-392.63	-337.50	-331.66
-391.27	-333.39	-332.91
-388.55	-329.27	-334.17
-388.55	-326.53	-332.91
-384.48	-322.41	-332.91
-383.12	-319.67	-332.91
-380.40	-315.55	-334.17
-377.69	-311.44	-334.17
-374.97	-307.32	-332.91
-373.61	-305.95	-334.17
-372.25	-303.21	-334.17
-369.53	-301.83	-334.17
-369.53	-300.46	-334.17
-368.18	-297.72	-335.42
-366.82	-297.72	-334.17
-368.18	-297.72	-334.17
-366.82	-297.72	-335.42
-366.82	-297.72	-334.17
-366.82	-299.09	-334.17
-366.82	-296.35	-335.42
-366.82	-297.72	-334.17
-368.18	-297.72	-334.17
-368.18	-297.72	-334.17
-366.82	-297.72	-335.42
-365.46	-297.72	-334.17
-368.18	-299.09	-335.42
-366.82	-296.35	-334.17
-368.18	-297.72	-334.17
-368.18	-297.72	-335.42
-366.82	-299.09	-334.17
-368.18	-297.72	-334.17
-366.82	-297.72	-334.17
-368.18	-297.72	-335.42
-366.82	-296.35	-334.17
-368.18	-296.35	-334.17
-365.46	-296.35	-335.42
-365.46	-297.72	-334.17
-366.82	-296.35	-334.17
-366.82	-297.72	-334.17
-368.18	-297.72	-334.17
-366.82	-297.72	-334.17
-366.82	-297.72	-334.17
-366.82	-297.72	-334.17
-368.18	-297.72	-334.17
-366.82	-296.35	-335.42
-366.82	-296.35	-335.42
-365.46	-296.35	-334.17
-364.10	-294.97	-332.91
-362.74	-294.97	-334.17
-360.02	-289.49	-335.42
-354.59	-286.74	-335.42
-351.87	-281.25	-336.67
-347.80	-278.51	-335.42
-343.72	-277.14	-335.42
-339.65	-271.65	-336.67
-336.93	-270.28	-336.67
-334.21	-267.53	-336.67
-328.78	-264.79	-337.92
-324.70	-262.05	-337.92
-321.98	-260.67	-336.67
-319.27	-256.56	-337.92
-313.83	-255.19	-337.92
-309.76	-253.81	-337.92
-302.96	-251.07	-337.92
-300.25	-248.33	-337.92
-296.17	-246.95	-337.92
-292.10	-245.58	-339.17
-289.38	-245.58	-337.92
-285.30	-242.84	-339.17
-282.59	-242.84	-340.42
-281.23	-241.47	-337.92
-275.79	-241.47	-339.17
-273.08	-240.09	-339.17
-269.00	-240.09	-337.92
-264.92	-238.72	-339.17
-262.21	-238.72	-340.42
-259.49	-237.35	-340.42
-255.41	-235.98	-340.42
-251.34	-237.35	-340.42
-248.62	-237.35	-340.42
-243.19	-235.98	-339.17
-241.83	-235.98	-340.42
-236.39	-234.61	-340.42
-233.68	-235.98	-341.67
-230.96	-235.98	-340.42
-228.24	-235.98	-340.42
-225.52	-235.98	-340.42
-221.45	-234.61	-341.67
-218.73	-235.98	-340.42
-214.66	-234.61	-341.67
-211.94	-235.98	-340.42
-209.22	-235.98	-340.42
-205.15	-235.98	-340.42
-199.71	-237.35	-341.67
-196.99	-238.72	-341.67
-194.28	-238.72	-340.42
-190.20	-240.09	-342.93
-186.13	-240.09	-341.67
-184.77	-241.47	-341.67
-179.33	-242.84	-341.67
-176.62	-244.21	-341.67
-175.26	-245.58	-341.67
-172.54	-245.58	-341.67
-169.82	-245.58	-342.93
-165.75	-248.33	-341.67
-164.39	-246.95	-341.67
-160.31	-248.33	-341.67
-160.31	-251.07	-341.67
-156.24	-251.07	-341.67
-154.88	-253.81	-342.93
-153.52	-253.81	-341.67
-148.09	-255.19	-341.67
-146.73	-256.56	-342.93
-144.01	-259.30	-342.93
